Bench_Name,Score
Corsair CM4X8GE2666C16K8 8GB,15.3
Corsair CM4X8GE3000C15K4 8GB,18.3
Corsair CM4X8GF2133C13K4 8GB,15.8
Corsair CM4X8GF2133C15S2 8GB,15.4
Corsair CM4X8GF2400C14K4 8GB,17.5
Corsair CM4X8GF2400C16K4 8GB,16.6
Corsair CM4X8GF2400C16N2 8GB,16.6
Corsair CM4X8GF2400C16S4 8GB,16.2
Corsair CM4X8GF2400Z16K4 8GB,17.2
Corsair CM4X8GF2666C16K4 8GB,17.2
Corsair CM4X8GF2666C16K8 8GB,16.7
Corsair CM4X8GF2666C18S2 8GB,16.2
Corsair CM4X8GF2666Z16K2 8GB,15.6
Corsair CM4X8GF2666Z16K4 8GB,18.3
Corsair CM4X8GF3000C15K4 8GB,18.6
Corsair CM4X8GF3200C22S2 8GB,16.1
Corsair CM4X16GC3000C15D4 16GB,18.5
Corsair CM4X16GC3000C15K4 16GB,18.6
Corsair CM4X16GC3000C16K4D 16GB,18.2
Corsair CM4X16GC3000C16K8 16GB,19.8
Corsair CM4X16GC3200C16K2 16GB,15.0
Corsair CM4X16GC3200C16K2E 16GB,18.2
Corsair CM4X16GC3200C16K4 16GB,17.5
Corsair CM4X16GC3600C18K2D 16GB,17.2
Corsair CM4X16GC4000Z18K2 16GB,24.2
Corsair CM4X16GD3000C16K4D 16GB,18.6
Corsair CM4X16GD3200C16K2E 16GB,15.3
Corsair CM4X16GD3200C16K4E 16GB,16.6
Corsair CM4X16GD3600C16K2E 16GB,17.8
Corsair CM4X16GD3600C18K2D 16GB,21.7
Corsair CM4X16GD3600C18K4D 16GB,21.2
Corsair CM4X16GE2133C13K8 16GB,16.1
Corsair CM4X16GE2133C15S2 16GB,13.5
Corsair CM4X16GE2400C14K4 16GB,16.8
Corsair CM4X16GE2400C16K4 16GB,15.0
Corsair CM4X16GE2400C16S4 16GB,16.2
Corsair CM4X16GE2400Z16K4 16GB,16.8
Corsair CM4X16GE2666C16K2 16GB,10.6
Corsair CM4X16GE2666C16K4 16GB,16.0
Corsair CM4X16GE2666C16K8 16GB,19.2
Corsair CM4X16GE2666C18S2 16GB,16.0
Corsair CM4X16GE2666C18S4 16GB,16.7
Corsair CM4X16GE2666Z16K4 16GB,14.8
Corsair CM4X16GE2933C19S2 16MB,13.9
Corsair CM4X16GF3200C22S2 16GB,16.1
Corsair CM4X32GC3200C16K2E 32GB,15.6
Corsair CM4X32GE2666C18S2 32GB,16.4
Corsair CM4X32GE3200C22S2 32GB,18.2
Corsair CMD8GX4M2B3000C15 4GB,18.5
Corsair CMD8GX4M2B3200C16 4GB,19.5
Corsair CMD8GX4M2B3466C18 4GB,19.0
Corsair CMD8GX4M2B3600C18 4GB,18.1
Corsair CMD8GX4M2B3866C18 4GB,21.2
Corsair CMD8GX4M2B4000C19 4GB,21.4
Corsair CMD16GX4M2A2400C14 8GB,18.6
Corsair CMD16GX4M2A2666C15 8GB,17.1
Corsair CMD16GX4M2B2400C10 8GB,18.1
Corsair CMD16GX4M2B2800C14 8GB,18.0
Corsair CMD16GX4M2B3000C15 8GB,18.1
Corsair CMD16GX4M2B3200C14 8GB,17.0
Corsair CMD16GX4M2B3200C16 8GB,17.9
Corsair CMD16GX4M2B3466C16 8GB,20.8
Corsair CMD16GX4M2B3600C18 8GB,20.2
Corsair CMD16GX4M2B3733C17 8GB,17.2
Corsair CMD16GX4M2B3866C18 8GB,19.5
Corsair CMD16GX4M2C3333C16 8GB,17.7
Corsair CMD16GX4M2E4000C19 8GB,18.6
Corsair CMD16GX4M2K4133C19 8GB,19.9
Corsair CMD16GX4M4A2666C15 4GB,14.6
Corsair CMD16GX4M4A2666C16 4GB,14.6
Corsair CMD16GX4M4A2800C16 4GB,15.1
Corsair CMD16GX4M4B2133C10 4GB,15.8
Corsair CMD16GX4M4B2400C10 4GB,13.7
Corsair CMD16GX4M4B3000C14 4GB,15.8
Corsair CMD16GX4M4B3000C15 4GB,16.4
Corsair CMD16GX4M4B3200C14 4GB,13.0
Corsair CMD16GX4M4B3200C15 4GB,17.7
Corsair CMD16GX4M4B3200C16 4GB,15.7
Corsair CMD16GX4M4B3200C16-R 4GB,16.7
Corsair CMD16GX4M4B3300C16 4GB,16.5
Corsair CMD16GX4M4B3333C16 4GB,19.4
Corsair CMD16GX4M4B3400C16 4GB,18.8
Corsair CMD16GX4M4B3600C18 4GB,16.6
Corsair CMD16GX4M4C3200C15 4GB,14.3
Corsair CMD16GX4M4C3200C16 4GB,18.3
Corsair CMD32GX4M2A2666C15 16GB,17.3
Corsair CMD32GX4M2A2800C16 16GB,15.7
Corsair CMD32GX4M2B2800C14 16GB,16.5
Corsair CMD32GX4M2B3000C15 16GB,18.2
Corsair CMD32GX4M2B3466C16 16GB,16.2
Corsair CMD32GX4M2C3200C14M 16GB,21.3
Corsair CMD32GX4M2C3200C14T 16GB,18.4
Corsair CMD32GX4M2C3200C16 16GB,17.1
Corsair CMD32GX4M2C3466C16W 16GB,19.2
Corsair CMD32GX4M4A2400C12 8GB,17.7
Corsair CMD32GX4M4A2400C14 8GB,16.7
Corsair CMD32GX4M4A2666C15 8GB,15.9
Corsair CMD32GX4M4A2666C16 8GB,14.1
Corsair CMD32GX4M4A2800C16 8GB,15.7
Corsair CMD32GX4M4B2133C10 8GB,14.7
Corsair CMD32GX4M4B2400C10 8GB,16.1
Corsair CMD32GX4M4B2800C14 8GB,20.5
Corsair CMD32GX4M4B3000C15 8GB,15.1
Corsair CMD32GX4M4B3200C16 8GB,18.9
Corsair CMD32GX4M4B3333C16 8GB,17.5
Corsair CMD32GX4M4B3466C16 8GB,15.7
Corsair CMD32GX4M4B3600C16 8GB,18.7
Corsair CMD32GX4M4B3733C17 8GB,19.4
Corsair CMD32GX4M4B3866C18 8GB,21.1
Corsair CMD32GX4M4C3000C15 8GB,14.8
Corsair CMD32GX4M4C3200C14C 8GB,15.4
Corsair CMD32GX4M4C3200C14M 8GB,16.6
Corsair CMD32GX4M4C3200C14T 8GB,16.1
Corsair CMD32GX4M4C3200C16 8GB,18.6
Corsair CMD32GX4M4C3200C16-R 8GB,20.0
Corsair CMD32GX4M4C3466C16W 8GB,20.3
Corsair CMD32GX4M4E4000C19 8GB,14.2
Corsair CMD64GX4M4A2400C14 16GB,15.3
Corsair CMD64GX4M4A2666C15 16GB,14.0
Corsair CMD64GX4M4B2800C14 16GB,15.0
Corsair CMD64GX4M4B3000C15 16GB,19.5
Corsair CMD64GX4M4B3333C16 16GB,14.7
Corsair CMD64GX4M4B3466C16 16GB,17.5
Corsair CMD64GX4M4C3000C15 16GB,16.1
Corsair CMD64GX4M4C3200C16 16GB,16.5
Corsair CMD64GX4M8A2400C14 8GB,12.9
Corsair CMD64GX4M8A2666C15 8GB,13.7
Corsair CMD64GX4M8A2800C16 8GB,12.8
Corsair CMD64GX4M8B2800C14 8GB,14.4
Corsair CMD64GX4M8B3200C16 8GB,14.8
Corsair CMD64GX4M8X3800C19 8GB,11.6
Corsair CMD64GX4M8X4000C19 8GB,12.2
Corsair CMD128GX4M8A2400C14 16GB,12.1
Corsair CMD128GX4M8A2666C15 16GB,14.5
Corsair CMD128GX4M8B2800C14 16GB,14.8
Corsair CMD128GX4M8B3000C16 16GB,14.8
Corsair CMD128GX4M8B3200C16 16GB,12.2
Corsair CMG8GX4M1E3200C16 8GB,21.5
Corsair CMG16GX4M1E3200C16 16GB,19.1
Corsair CMG16GX4M2D3600C18 8GB,21.8
Corsair CMG16GX4M2E3200C16 8GB,20.4
Corsair CMG32GX4M2D3600C18 16GB,21.1
Corsair CMG32GX4M2E3200C16 16GB,19.1
Corsair CMG64GX4M2D3600C18 32GB,22.2
Corsair CMG64GX4M2E3200C16 32GB,21.6
Corsair CMH16GX4M2D3600C18 8GB,20.4
Corsair CMH16GX4M2E3200C16 8GB,19.5
Corsair CMH16GX4M2Z3200C16 8GB,21.4
Corsair CMH16GX4M2Z3600C18 8GB,21.8
Corsair CMH32GX4M2C3200C18 16GB,19.3
Corsair CMH32GX4M2C3600C20 16GB,22.4
Corsair CMH32GX4M2D3600C18 16GB,19.7
Corsair CMH32GX4M2E3200C16 16GB,19.4
Corsair CMH32GX4M2Z3200C16 16GB,20.5
Corsair CMH32GX4M2Z3600C18 16GB,20.5
Corsair CMH32GX4M4D3600C18 8GB,19.9
Corsair CMH32GX4M4E3200C16 8GB,19.3
Corsair CMH64GX4M2D3600C18 32GB,25.9
Corsair CMH64GX4M4D3600C18 16GB,18.3
Corsair CMH128GX4M4E3200C16 32GB,19.0
Corsair CMK4GX4M1A2400C14 4GB,18.2
Corsair CMK4GX4M1A2400C16 4GB,15.7
Corsair CMK4GX4M1D2400C14 4GB,15.4
Corsair CMK8GX4M1A2400C14 8GB,15.8
Corsair CMK8GX4M1A2400C16 8GB,16.4
Corsair CMK8GX4M1A2666C16 8GB,16.6
Corsair CMK8GX4M1D2400C14 8GB,15.7
Corsair CMK8GX4M1D2666C16 8GB,15.7
Corsair CMK8GX4M1D3000C16 8GB,17.6
Corsair CMK8GX4M1E3200C16 8GB,18.7
Corsair CMK8GX4M1Z3200C16 8GB,16.3
Corsair CMK8GX4M1Z3600C18 8GB,19.6
Corsair CMK8GX4M2A2133C13 4GB,16.7
Corsair CMK8GX4M2A2400C14 4GB,16.1
Corsair CMK8GX4M2A2400C16 4GB,16.4
Corsair CMK8GX4M2A2666C16 4GB,16.0
Corsair CMK8GX4M2A2800C16 4GB,16.4
Corsair CMK8GX4M2B3000C15 4GB,17.6
Corsair CMK8GX4M2B3200C16 4GB,18.2
Corsair CMK8GX4M2B3600C18 4GB,20.0
Corsair CMK8GX4M2B3733C17 4GB,19.4
Corsair CMK8GX4M2B3866C18 4GB,15.8
Corsair CMK8GX4M2B4000C19 4GB,18.1
Corsair CMK8GX4M2B4133C19 4GB,19.0
Corsair CMK8GX4M2B4200C19 4GB,14.7
Corsair CMK8GX4M2B4266C19 4GB,20.9
Corsair CMK8GX4M2C3000C16 4GB,18.1
Corsair CMK8GX4M2D2666C16 4GB,17.4
Corsair CMK16GX4M1A2400C14 16GB,14.5
Corsair CMK16GX4M1A2400C16 16GB,16.0
Corsair CMK16GX4M1A2666C16 16GB,16.4
Corsair CMK16GX4M1B3000C15 16GB,17.9
Corsair CMK16GX4M1C3000C16 16GB,18.4
Corsair CMK16GX4M1D3000C16 16GB,17.9
Corsair CMK16GX4M1D3600C18 16GB,18.2
Corsair CMK16GX4M1E3200C16 16GB,17.9
Corsair CMK16GX4M1Z3600C18 16GB,20.3
Corsair CMK16GX4M2A2133C13 8GB,16.0
Corsair CMK16GX4M2A2400C14 8GB,16.6
Corsair CMK16GX4M2A2400C16 8GB,16.8
Corsair CMK16GX4M2A2666C16 8GB,16.9
Corsair CMK16GX4M2A2666C18 8GB,18.2
Corsair CMK16GX4M2A2800C16 8GB,17.3
Corsair CMK16GX4M2B2800C14 8GB,18.1
Corsair CMK16GX4M2B3000C15 8GB,17.9
Corsair CMK16GX4M2B3200C14 8GB,18.2
Corsair CMK16GX4M2B3200C16 8GB,18.6
Corsair CMK16GX4M2B3333C16 8GB,18.4
Corsair CMK16GX4M2B3466C16 8GB,18.6
Corsair CMK16GX4M2B3600C18 8GB,17.6
Corsair CMK16GX4M2B3733C17 8GB,19.9
Corsair CMK16GX4M2B4266C19 8GB,15.6
Corsair CMK16GX4M2C3000C15 8GB,16.5
Corsair CMK16GX4M2C3000C16 8GB,17.3
Corsair CMK16GX4M2C3200C16 8GB,21.0
Corsair CMK16GX4M2C3333C16 8GB,21.3
Corsair CMK16GX4M2C3600C20 8GB,18.3
Corsair CMK16GX4M2D2400C14 8GB,17.6
Corsair CMK16GX4M2D2666C16 8GB,17.9
Corsair CMK16GX4M2D3000C16 8GB,17.7
Corsair CMK16GX4M2D3200C16 8GB,17.8
Corsair CMK16GX4M2D3600C16 8GB,22.0
Corsair CMK16GX4M2D3600C18 8GB,18.2
Corsair CMK16GX4M2E3200C16 8GB,19.6
Corsair CMK16GX4M2E4000C19 8GB,15.1
Corsair CMK16GX4M2E4333C19 8GB,16.5
Corsair CMK16GX4M2F4400C19 8GB,21.7
Corsair CMK16GX4M2F4500C19 8GB,22.2
Corsair CMK16GX4M2G4000C16 8GB,23.6
Corsair CMK16GX4M2K3600C19 8GB,17.0
Corsair CMK16GX4M2K4000C19 8GB,18.9
Corsair CMK16GX4M2K4133C19 8GB,16.4
Corsair CMK16GX4M2K4266C16 8GB,18.1
Corsair CMK16GX4M2K4266C19 8GB,18.7
Corsair CMK16GX4M2K4333C19 8GB,20.1
Corsair CMK16GX4M2K4400C19 8GB,19.4
Corsair CMK16GX4M2K4500C19 8GB,14.6
Corsair CMK16GX4M2K4600C19 8GB,21.3
Corsair CMK16GX4M2L3000C15 8GB,18.6
Corsair CMK16GX4M2L3200C16 8GB,15.9
Corsair CMK16GX4M2Z2400C16 8GB,17.4
Corsair CMK16GX4M2Z2666C16 8GB,16.2
Corsair CMK16GX4M2Z2933C16 8GB,17.5
Corsair CMK16GX4M2Z3200C16 8GB,19.6
Corsair CMK16GX4M2Z3466C16 8GB,19.2
Corsair CMK16GX4M2Z3600C14 8GB,22.2
Corsair CMK16GX4M2Z3600C18 8GB,18.7
Corsair CMK16GX4M2Z3600C20 8GB,17.4
Corsair CMK16GX4M2Z4000C18 8GB,18.2
Corsair CMK16GX4M4A2133C13 4GB,14.5
Corsair CMK16GX4M4A2133C15 4GB,13.4
Corsair CMK16GX4M4A2400C14 4GB,15.0
Corsair CMK16GX4M4A2400C16 4GB,15.8
Corsair CMK16GX4M4A2666C15 4GB,13.7
Corsair CMK16GX4M4A2666C16 4GB,14.7
Corsair CMK16GX4M4A2800C16 4GB,14.3
Corsair CMK16GX4M4B3000C15 4GB,17.0
Corsair CMK16GX4M4B3200C15 4GB,17.6
Corsair CMK16GX4M4B3200C16 4GB,15.7
Corsair CMK16GX4M4B3300C16 4GB,17.3
Corsair CMK16GX4M4B3333C16 4GB,16.8
Corsair CMK16GX4M4B3400C16 4GB,17.3
Corsair CMK16GX4M4B3600C18 4GB,15.7
Corsair CMK16GX4M4B3733C17 4GB,21.7
Corsair CMK16GX4M4B3866C18 4GB,19.1
Corsair CMK16GX4M4C3000C16 4GB,12.3
Corsair CMK16GX4M4C3200C15 4GB,16.6
Corsair CMK16GX4M4C3200C16 4GB,16.3
Corsair CMK32GX4M1A2400C16 32GB,15.8
Corsair CMK32GX4M1A2666C16 32GB,17.6
Corsair CMK32GX4M1D3000C16 32GB,15.1
Corsair CMK32GX4M2A2133C13 16GB,15.9
Corsair CMK32GX4M2A2400C14 16GB,16.1
Corsair CMK32GX4M2A2400C16 16GB,16.2
Corsair CMK32GX4M2A2666C16 16GB,16.6
Corsair CMK32GX4M2A2800C16 16GB,15.0
Corsair CMK32GX4M2B3000C15 16GB,18.0
Corsair CMK32GX4M2B3200C16 16GB,18.0
Corsair CMK32GX4M2B3333C16 16GB,20.7
Corsair CMK32GX4M2B3466C16 16GB,19.0
Corsair CMK32GX4M2C3000C16 16GB,19.5
Corsair CMK32GX4M2C3200C18 16GB,17.6
Corsair CMK32GX4M2C3333C16 16GB,20.4
Corsair CMK32GX4M2D3000C16 16GB,17.3
Corsair CMK32GX4M2D3200C16 16GB,18.0
Corsair CMK32GX4M2D3600C16 16GB,22.2
Corsair CMK32GX4M2D3600C18 16GB,19.6
Corsair CMK32GX4M2E3200C16 16GB,19.1
Corsair CMK32GX4M2F4000C19 16GB,18.5
Corsair CMK32GX4M2G4000C19 16GB,20.8
Corsair CMK32GX4M2K3600C16 16GB,19.5
Corsair CMK32GX4M2K4133C19 16GB,16.5
Corsair CMK32GX4M2L3000C15 16GB,19.1
Corsair CMK32GX4M2L3200C16 16GB,19.4
Corsair CMK32GX4M2Z2400C16 16GB,16.0
Corsair CMK32GX4M2Z3200C16 16GB,19.2
Corsair CMK32GX4M2Z3600C18 16GB,18.9
Corsair CMK32GX4M2Z4000C18 16GB,18.5
Corsair CMK32GX4M4A2133C13 8GB,15.6
Corsair CMK32GX4M4A2133C15 8GB,14.2
Corsair CMK32GX4M4A2400C12 8GB,14.8
Corsair CMK32GX4M4A2400C14 8GB,15.2
Corsair CMK32GX4M4A2400C16 8GB,15.0
Corsair CMK32GX4M4A2666C15 8GB,16.4
Corsair CMK32GX4M4A2666C16 8GB,15.2
Corsair CMK32GX4M4A2800C16 8GB,14.5
Corsair CMK32GX4M4B2800C14 8GB,15.6
Corsair CMK32GX4M4B3000C15 8GB,17.2
Corsair CMK32GX4M4B3200C14 8GB,19.0
Corsair CMK32GX4M4B3200C16 8GB,16.9
Corsair CMK32GX4M4B3333C16 8GB,18.2
Corsair CMK32GX4M4B3466C16 8GB,19.0
Corsair CMK32GX4M4B3600C16 8GB,16.1
Corsair CMK32GX4M4B3600C18 8GB,17.0
Corsair CMK32GX4M4B3733C17 8GB,19.8
Corsair CMK32GX4M4B3866C18 8GB,19.9
Corsair CMK32GX4M4B4000C19 8GB,19.7
Corsair CMK32GX4M4C3000C15 8GB,16.4
Corsair CMK32GX4M4C3000C16 8GB,18.9
Corsair CMK32GX4M4C3333C16 8GB,14.6
Corsair CMK32GX4M4C3400C16 8GB,16.0
Corsair CMK32GX4M4D3000C16 8GB,16.3
Corsair CMK32GX4M4D3200C16 8GB,17.0
Corsair CMK32GX4M4D3600C16 8GB,22.5
Corsair CMK32GX4M4D3600C18 8GB,18.2
Corsair CMK32GX4M4E4133C19 8GB,15.2
Corsair CMK32GX4M4K3600C16 8GB,18.8
Corsair CMK32GX4M4K4000C19 8GB,14.5
Corsair CMK32GX4M4K4133C19 8GB,14.0
Corsair CMK32GX4M4K4266C19 8GB,21.2
Corsair CMK32GX4M4K4333C19 8GB,15.9
Corsair CMK32GX4M4Z2933C16 8GB,15.4
Corsair CMK32GX4M4Z3200C16 8GB,17.9
Corsair CMK64GX4M2A2400C16 32GB,18.0
Corsair CMK64GX4M2A2666C16 32GB,17.1
Corsair CMK64GX4M2C3200C16 32GB,16.5
Corsair CMK64GX4M2D3000C16 32GB,17.5
Corsair CMK64GX4M2D3600C18 32GB,17.3
Corsair CMK64GX4M2E3200C16 32GB,19.2
Corsair CMK64GX4M2Z4000C18 32GB,19.8
Corsair CMK64GX4M4A2133C13 16GB,14.5
Corsair CMK64GX4M4A2400C14 16GB,14.6
Corsair CMK64GX4M4A2400C16 16GB,15.1
Corsair CMK64GX4M4A2666C16 16GB,16.5
Corsair CMK64GX4M4B2800C14 16GB,14.8
Corsair CMK64GX4M4B3000C15 16GB,14.4
Corsair CMK64GX4M4B3200C16 16GB,17.8
Corsair CMK64GX4M4B3333C16 16GB,16.5
Corsair CMK64GX4M4B3466C16 16GB,18.8
Corsair CMK64GX4M4B3600C18 16GB,18.5
Corsair CMK64GX4M4C3000C15 16GB,14.5
Corsair CMK64GX4M4C3000C16 16GB,18.5
Corsair CMK64GX4M4C3200C16 16GB,16.9
Corsair CMK64GX4M4C3333C16 16GB,21.0
Corsair CMK64GX4M4D3000C16 16GB,15.3
Corsair CMK64GX4M4D3600C18 16GB,13.8
Corsair CMK64GX4M4E3200C16 16GB,16.4
Corsair CMK64GX4M4G4000C18 16GB,16.8
Corsair CMK64GX4M4K3733C17 16GB,19.4
Corsair CMK64GX4M4X4000C18 16GB,13.6
Corsair CMK64GX4M8A2133C13 8GB,13.2
Corsair CMK64GX4M8A2400C14 8GB,14.3
Corsair CMK64GX4M8A2666C16 8GB,13.2
Corsair CMK64GX4M8B2800C14 8GB,14.1
Corsair CMK64GX4M8B3200C16 8GB,13.8
Corsair CMK64GX4M8X3600C18 8GB,17.7
Corsair CMK64GX4M8X4000C19 8GB,12.6
Corsair CMK64GX4M8X4133C19 8GB,12.3
Corsair CMK64GX4M8X4200C19 8GB,12.9
Corsair CMK64GX4M8X4266C19 8GB,11.6
Corsair CMK64GX4M8Z2933C16 8GB,12.8
Corsair CMK64GX4M8ï¿½2800C14 8GB,13.4
Corsair CMK128GX4M4A2400C16 32GB,17.4
Corsair CMK128GX4M4A2666C16 32GB,14.0
Corsair CMK128GX4M4D3600C18 32GB,18.0
Corsair CMK128GX4M4E3200C16 32GB,15.6
Corsair CMK128GX4M8A2133C13 16GB,15.2
Corsair CMK128GX4M8A2400C14 16GB,15.1
Corsair CMK128GX4M8A2666C16 16GB,11.9
Corsair CMK128GX4M8B3000C16 16GB,13.4
Corsair CMK128GX4M8B3200C16 16GB,14.3
Corsair CMK128GX4M8B3333C16 16GB,10.4
Corsair CMK128GX4M8X3600C18 16GB,12.5
Corsair CMK128GX4M8X3800C19 16GB,16.1
Corsair CMK128GX4M8Z2933C16 16GB,12.6
Corsair CMK192GX4M12P3200C16 16GB,14.2
Corsair CMK256GX4M8A2400C16 32GB,13.2
Corsair CMN16GX4M2Z3200C16 8GB,21.4
Corsair CMN16GX4M2Z3600C16 8GB,24.5
Corsair CMN16GX4M2Z3600C18 8GB,23.3
Corsair CMN32GX4M2Z3200C16 16GB,20.1
Corsair CMN32GX4M2Z3600C16 16GB,22.6
Corsair CMN32GX4M2Z3600C18 16GB,22.2
Corsair CMN32GX4M2Z4000C18 16GB,20.3
Corsair CMN32GX4M2Z4600C18 16GB,18.9
Corsair CMN32GX4M4Z3600C18 8GB,21.6
Corsair CMN64GX4M2Z3200C16 32GB,21.8
Corsair CMN64GX4M4Z3600C18 16GB,11.5
Corsair CMR16GX4M2A2666C16 8GB,17.2
Corsair CMR16GX4M2C3000C15 8GB,18.3
Corsair CMR16GX4M2C3000C16 8GB,18.4
Corsair CMR16GX4M2C3200C16 8GB,17.6
Corsair CMR16GX4M2C3466C16 8GB,19.3
Corsair CMR16GX4M2C3600C18 8GB,18.8
Corsair CMR16GX4M2C 8GB,11.4
Corsair CMR16GX4M2D3000C16 8GB,17.8
Corsair CMR16GX4M2D3200C16 8GB,18.8
Corsair CMR16GX4M2E4266C19 8GB,17.2
Corsair CMR16GX4M2F4000C19 8GB,18.1
Corsair CMR16GX4M2K4266C19 8GB,21.4
Corsair CMR16GX4M2Z2933C16 8GB,17.0
Corsair CMR16GX4M2Z3200C16 8GB,18.7
Corsair CMR32GX4M2A2666C16 16GB,15.7
Corsair CMR32GX4M2C3000C15 16GB,18.9
Corsair CMR32GX4M2C3000C16 16GB,19.3
Corsair CMR32GX4M2C3200C16 16GB,18.7
Corsair CMR32GX4M2C3333C16 16GB,18.1
Corsair CMR32GX4M2D3000C16 16GB,18.9
Corsair CMR32GX4M2F3600C18 16GB,19.1
Corsair CMR32GX4M4A2666C16 8GB,16.4
Corsair CMR32GX4M4C3000C15 8GB,16.7
Corsair CMR32GX4M4C3000C16 8GB,19.0
Corsair CMR32GX4M4C3200C16 8GB,19.4
Corsair CMR32GX4M4C3333C16 8GB,20.0
Corsair CMR32GX4M4C3466C16 8GB,19.5
Corsair CMR32GX4M4C3600C18 8GB,16.6
Corsair CMR32GX4M4D3000C16 8GB,17.2
Corsair CMR32GX4M4D3200C16 8GB,15.2
Corsair CMR64GX4M4A2666C16 16GB,13.7
Corsair CMR64GX4M4C3000C15 16GB,18.4
Corsair CMR64GX4M4C3200C16 16GB,18.5
Corsair CMR64GX4M4C3333C16 16GB,19.7
Corsair CMR64GX4M4C3466C16 16GB,16.7
Corsair CMR64GX4M4K3600C18 16GB,14.0
Corsair CMR64GX4M8C3000C15 8GB,10.7
Corsair CMR64GX4M8C3200C16 8GB,10.4
Corsair CMR64GX4M8X3800C19 8GB,12.8
Corsair CMR128GX4M8C3000C16 16GB,19.7
Corsair CMR128GX4M8X3800C19 16GB,11.6
Corsair CMR128GX4M8Z2933C16 16GB,14.2
Corsair CMRX8GD3000C16R4D 8GB,18.3
Corsair CMSO4GX4M1A2133C15 4GB,12.2
Corsair CMSO8GX4M1A2133C15 8GB,14.6
Corsair CMSO16GX4M1A2133C15 16GB,15.2
Corsair CMSO16GX4M2A2133C15 8GB,14.9
Corsair CMSO32GX4M2A2133C15 16GB,13.4
Corsair CMSX4GX4M1A2400C16 4GB,14.4
Corsair CMSX8GX4M1A2400C16 8GB,15.9
Corsair CMSX8GX4M1A2666C18 8GB,16.8
Corsair CMSX8GX4M2A2400C16 4GB,15.1
Corsair CMSX8GX4M2A2666C18 4GB,17.6
Corsair CMSX16GX4M1A2400C16 16GB,15.9
Corsair CMSX16GX4M1A2666C18 16GB,15.8
Corsair CMSX16GX4M1A3200C22 16GB,15.6
Corsair CMSX16GX4M2A2400C16 8GB,15.2
Corsair CMSX16GX4M2A2666C18 8GB,14.2
Corsair CMSX16GX4M2A3000C16 8GB,16.3
Corsair CMSX16GX4M2A3000C18 8GB,16.7
Corsair CMSX16GX4M2A3200C22 8GB,16.7
Corsair CMSX32GX4M1A2666C18 32GB,16.9
Corsair CMSX32GX4M1A3200C22 32GB,14.8
Corsair CMSX32GX4M2A2400C16 16GB,14.9
Corsair CMSX32GX4M2A2666C18 16GB,15.2
Corsair CMSX32GX4M2A2933C19 16GB,17.1
Corsair CMSX32GX4M2A3000C16 16GB,17.4
Corsair CMSX32GX4M2A3000C18 16GB,16.1
Corsair CMSX32GX4M2A3200C22 16GB,15.7
Corsair CMSX64GX4M2A2400C16 32GB,16.2
Corsair CMSX64GX4M2A2666C18 32GB,15.1
Corsair CMSX64GX4M2A2933C19 32GB,17.1
Corsair CMSX64GX4M2A3200C22 32GB,15.4
Corsair CMSX64GX4M4A2400C16 16GB,14.5
Corsair CMSX64GX4M4A2666C18 16GB,16.2
Corsair CMT16GX4M2C3000C15 8GB,17.2
Corsair CMT16GX4M2C3200C14 8GB,17.0
Corsair CMT16GX4M2C3200C16 8GB,18.1
Corsair CMT16GX4M2C3466C16 8GB,17.1
Corsair CMT16GX4M2C3600C18 8GB,20.4
Corsair CMT16GX4M2K3600C16 8GB,17.6
Corsair CMT16GX4M2K4000C19 8GB,18.6
Corsair CMT16GX4M2K4266C19 8GB,17.5
Corsair CMT16GX4M2Z3200C16 8GB,18.0
Corsair CMT32GX4M2C3000C15 16GB,17.9
Corsair CMT32GX4M2C3200C14 16GB,16.9
Corsair CMT32GX4M2C3200C16 16GB,18.8
Corsair CMT32GX4M2C3466C16 16GB,18.8
Corsair CMT32GX4M2C3600C18 16GB,17.9
Corsair CMT32GX4M2D3600C18 16GB,20.5
Corsair CMT32GX4M2E3200C16 16GB,18.3
Corsair CMT32GX4M2G4000C18 16GB,14.6
Corsair CMT32GX4M2K4000C19 16GB,15.3
Corsair CMT32GX4M2Z3200C16 16GB,17.9
Corsair CMT32GX4M2Z3600C14 16GB,25.5
Corsair CMT32GX4M2Z3600C18 16GB,19.4
Corsair CMT32GX4M4C3000C15 8GB,18.0
Corsair CMT32GX4M4C3200C14 8GB,18.9
Corsair CMT32GX4M4C3200C16 8GB,18.7
Corsair CMT32GX4M4C3466C16 8GB,20.2
Corsair CMT32GX4M4C3600C18 8GB,18.9
Corsair CMT32GX4M4E3200C16 8GB,22.3
Corsair CMT32GX4M4K3600C16 8GB,21.6
Corsair CMT32GX4M4K4000C19 8GB,19.9
Corsair CMT32GX4M4Z3200C16 8GB,18.5
Corsair CMT64GX4M2C3600C18 32GB,19.7
Corsair CMT64GX4M4C3000C15 16GB,17.3
Corsair CMT64GX4M4C3200C16 16GB,18.5
Corsair CMT64GX4M4C3466C16 16GB,20.0
Corsair CMT64GX4M4E3200C16 16GB,18.7
Corsair CMT64GX4M4K3600C16 16GB,15.6
Corsair CMT64GX4M4K3600C18 16GB,19.8
Corsair CMT64GX4M4Z3600C16 16GB,21.9
Corsair CMT64GX4M4Z3600C18 16GB,20.7
Corsair CMT64GX4M8C3200C16 8GB,15.2
Corsair CMT64GX4M8X3000C15 8GB,13.2
Corsair CMT64GX4M8X3600C18 8GB,11.5
Corsair CMT64GX4M8Z3600C16 8GB,17.4
